start_basic_block,end_basic_block,num_basic_blocks,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,total_time
10464,11040,4.0,78.0,0.0,24.0,3.0,0.0,3.0,1.0,0.0,0.0,4.0,57.0,13.0,0.0,3.0,1.0,480868.0
10464,131a8,7.0,814.0,0.0,309.0,139.0,0.0,5.0,2.0,0.0,0.0,196.0,571.0,40.0,0.0,5.0,2.0,704642.0
103cc,131bc,9.0,3022.0,1.0,1174.0,539.0,0.0,5.0,3.0,1.0,0.0,764.0,2136.0,114.0,0.0,5.0,3.0,843035.0
103cc,11054,8.0,2948.0,0.0,1142.0,539.0,0.0,5.0,3.0,0.0,0.0,756.0,2078.0,106.0,0.0,5.0,3.0,802018.0
103cc,104e4,4.0,805.0,0.0,305.0,139.0,0.0,3.0,1.0,0.0,0.0,196.0,565.0,40.0,0.0,3.0,1.0,600411.0
103cc,11050,5.0,806.0,0.0,305.0,139.0,0.0,3.0,2.0,0.0,0.0,196.0,565.0,40.0,0.0,3.0,2.0,638324.0
103cc,10474,2.0,70.0,0.0,20.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,51.0,13.0,0.0,1.0,1.0,403016.0
103cc,11040,3.0,74.0,0.0,22.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,54.0,13.0,0.0,2.0,1.0,446081.0
103cc,131a8,6.0,810.0,0.0,307.0,139.0,0.0,4.0,2.0,0.0,0.0,196.0,568.0,40.0,0.0,4.0,2.0,669855.0
104e4,131bc,6.0,2948.0,1.0,1152.0,536.0,0.0,3.0,2.0,1.0,0.0,760.0,2082.0,101.0,0.0,3.0,2.0,396954.0
104e4,11054,5.0,2874.0,0.0,1120.0,536.0,0.0,3.0,2.0,0.0,0.0,752.0,2024.0,93.0,0.0,3.0,2.0,355937.0
104e4,11050,2.0,732.0,0.0,283.0,136.0,0.0,1.0,1.0,0.0,0.0,192.0,511.0,27.0,0.0,1.0,1.0,192243.0
104e4,131a8,3.0,736.0,0.0,285.0,136.0,0.0,2.0,1.0,0.0,0.0,192.0,514.0,27.0,0.0,2.0,1.0,223774.0
134e4,13514,2.0,17.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,2.0,0.0,30965.0
134e4,13538,3.0,30.0,2.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,18.0,8.0,0.0,3.0,0.0,63685.0
134e4,1356c,4.0,41.0,2.0,17.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,26.0,8.0,0.0,3.0,1.0,85185.0
13514,13538,2.0,20.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,14.0,3.0,0.0,2.0,0.0,54081.0
13514,1356c,3.0,31.0,0.0,14.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,22.0,3.0,0.0,2.0,1.0,75581.0
1372c,138e8,2.0,13.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,42147.0
