start_basic_block,end_basic_block,num_basic_blocks,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,total_time
12548,11208,7.0,834.0,2.0,307.0,89.0,0.0,5.0,2.0,0.0,0.0,88.0,693.0,45.0,1.0,5.0,2.0,1986220.9999999998
12548,12570,9.0,845.0,6.0,312.0,89.0,0.0,5.0,2.0,2.0,0.0,88.0,704.0,45.0,1.0,5.0,2.0,1993428.9999999998
12548,10b4c,2.0,24.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,8.0,1.0,1.0,1.0,10641.0
12548,11810,3.0,26.0,2.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,8.0,1.0,2.0,1.0,12304.0
12548,11818,8.0,840.0,4.0,310.0,89.0,0.0,5.0,2.0,1.0,0.0,88.0,699.0,45.0,1.0,5.0,2.0,1989634.9999999998
12514,11208,8.0,845.0,4.0,309.0,90.0,0.0,6.0,2.0,0.0,0.0,88.0,697.0,51.0,1.0,6.0,2.0,1987908.9999999998
12514,10b4c,3.0,35.0,4.0,7.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,17.0,14.0,1.0,2.0,1.0,12329.0
12514,11810,4.0,37.0,4.0,7.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,18.0,14.0,1.0,3.0,1.0,13992.0
12514,12548,2.0,21.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,6.0,1.0,1.0,1.0,8766.0
12514,11818,9.0,851.0,6.0,312.0,90.0,0.0,6.0,2.0,1.0,0.0,88.0,703.0,51.0,1.0,6.0,2.0,1991322.9999999998
1061c,106f4,2.0,11.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10058.0
101d0,102f0,2.0,15.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,3.0,1.0,1.0,1.0,10282.0
101d0,10304,4.0,85.0,0.0,33.0,3.0,0.0,2.0,2.0,0.0,0.0,8.0,66.0,6.0,1.0,2.0,2.0,188138.0
101d0,10608,5.0,90.0,0.0,35.0,3.0,0.0,3.0,2.0,0.0,0.0,8.0,70.0,6.0,1.0,3.0,2.0,194396.0
101d0,101f8,3.0,82.0,0.0,33.0,3.0,0.0,2.0,1.0,0.0,0.0,8.0,65.0,5.0,1.0,2.0,1.0,181099.0
102f0,10304,3.0,75.0,0.0,30.0,3.0,0.0,2.0,1.0,0.0,0.0,8.0,61.0,3.0,0.0,2.0,1.0,181099.0
102f0,10608,4.0,80.0,0.0,32.0,3.0,0.0,3.0,1.0,0.0,0.0,8.0,65.0,3.0,0.0,3.0,1.0,187357.0
102f0,101f8,2.0,72.0,0.0,30.0,3.0,0.0,2.0,0.0,0.0,0.0,8.0,60.0,2.0,0.0,2.0,0.0,174060.0
12618,12678,3.0,29.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,19.0,1.0,2.0,3.0,0.0,40995.0
12618,12694,4.0,35.0,1.0,16.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,25.0,1.0,2.0,3.0,0.0,41130.0
12618,12e0c,8.0,51.0,4.0,23.0,0.0,0.0,4.0,3.0,1.0,0.0,4.0,33.0,4.0,3.0,4.0,3.0,41675.0
12618,12ee8,9.0,54.0,4.0,24.0,1.0,0.0,5.0,3.0,1.0,0.0,4.0,35.0,4.0,3.0,5.0,3.0,41806.0
12618,12648,2.0,22.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,14.0,0.0,2.0,2.0,0.0,35711.0
12618,12b3c,5.0,37.0,1.0,17.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,26.0,1.0,2.0,4.0,0.0,41265.0
