basic_block_address,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,times_executed,time
103e8,13,0,3,0,0,1,0,0,0,1,9,2,0,1,0,4400,104.91068181818181
10410,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,88,43.02272727272727
1041c,5,1,3,0,0,0,0,1,0,0,5,0,0,0,0,88,43.09090909090909
10430,8,1,2,0,0,0,1,0,0,0,2,5,0,0,1,88,90.60227272727273
10450,10,0,1,0,0,0,1,0,0,1,4,4,0,0,1,4400,106.02636363636364
10478,77,0,35,0,0,1,0,0,0,14,53,9,0,1,0,70400,73.06487215909091
105a0,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,4400,39.57090909090909
105ac,21,0,5,0,0,1,0,0,0,2,15,3,0,1,0,4400,161.8206818181818
105f4,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,88,48.38636363636363
10600,5,1,3,0,0,0,0,1,0,0,5,0,0,0,0,88,92.45454545454545
10614,31,1,13,0,0,0,1,0,0,4,19,7,0,0,1,88,117.14772727272727
10690,53,0,16,0,0,1,0,0,0,9,40,3,0,1,0,8712,108.77031680440771
1075c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,88,102.19318181818181
10764,11,1,2,0,0,0,0,1,0,0,10,1,0,0,0,88,103.25
10790,12,1,2,0,0,0,1,0,0,0,4,7,0,0,1,88,73.06818181818181
107c0,59,0,22,0,0,1,0,0,0,8,43,7,0,1,0,4400,72.68659090909091
108a0,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,88,20.943181818181817
108ac,9,1,3,0,0,0,0,1,0,0,7,2,0,0,0,88,88.94318181818181
108d0,18,1,6,0,0,0,1,0,0,0,7,10,0,0,1,88,43.09090909090909
10918,6,0,1,0,0,1,0,0,0,0,4,1,0,1,0,1408,20.387073863636363
10924,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,88,44.28409090909091
10930,5,1,2,0,0,0,0,1,0,0,5,0,0,0,0,88,43.09090909090909
10944,13,1,5,0,0,0,1,0,0,0,5,7,0,0,1,88,43.09090909090909
10978,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,176,33.52840909090909
10980,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1408,26.089488636363637
10988,81,0,47,0,0,1,0,0,0,15,62,3,0,1,0,5632,72.8544034090909
10abc,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,1408,26.209517045454547
10acc,391,0,118,0,0,1,0,0,0,56,312,22,0,1,0,1408,82.75994318181819
110d8,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,176,21.068181818181817
110e8,27,0,7,0,0,1,0,0,0,0,21,5,0,1,0,176,20.47159090909091
11144,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,88,43.02272727272727
11154,5,1,3,0,0,0,0,1,0,0,5,0,0,0,0,88,44.98863636363637
11168,7,2,4,0,0,0,0,1,0,0,6,1,0,0,0,1,139.0
11184,9,2,4,0,0,0,1,0,0,0,5,3,0,0,1,1,140.0
111a8,7,2,3,0,0,0,0,1,0,0,6,1,0,0,0,1,135.0
111c4,6,2,3,0,0,0,1,0,0,0,3,2,0,0,1,1,103.0
111dc,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,1,138.0
111f4,8,2,3,0,0,0,1,0,0,0,3,4,0,0,1,2,92.5
11214,9,0,7,0,0,0,1,0,0,0,7,0,1,0,1,88,70.93181818181819
11238,9,0,7,0,0,0,1,0,0,0,7,0,1,0,1,88,93.07954545454545
1125c,10,0,3,0,0,0,1,0,0,0,3,4,2,0,1,88,103.0
11284,31,0,11,0,0,1,0,0,0,4,23,3,0,1,0,17600,109.63397727272728
112f0,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,88,71.18181818181819
11300,5,0,3,0,0,0,1,0,0,0,4,0,0,0,1,88,118.14772727272727
11314,7,0,5,0,0,0,1,0,0,0,6,0,0,0,1,88,88.52272727272727
11330,8,0,4,0,0,0,1,0,0,0,6,1,0,0,1,88,69.04545454545455
11350,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,88,96.1590909090909
11360,6,0,4,0,0,0,1,0,0,0,5,0,0,0,1,88,70.93181818181819
11378,7,0,5,0,0,0,1,0,0,0,5,1,0,0,1,88,94.9659090909091
11394,11,0,6,0,0,0,1,0,0,0,10,0,0,0,1,88,93.07954545454545
113c0,6,0,4,0,0,0,1,0,0,0,4,1,0,0,1,88,201.54545454545453
113d8,8,0,3,0,0,1,0,0,0,0,6,1,0,1,0,88,22.136363636363637
113e4,5,0,2,0,0,1,0,0,0,0,4,0,0,1,0,2,131.5
113f8,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,2,167.0
11410,15,2,10,0,0,0,1,0,0,0,10,3,1,0,1,1,138.0
1144c,5,0,4,0,0,0,1,0,0,0,4,0,0,0,1,1,132.0
11460,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
11468,5,0,2,0,0,1,0,0,0,0,3,0,1,1,0,1,135.0
1147c,4,0,1,0,0,1,0,0,0,0,2,0,1,1,0,1,138.0
1148c,5,0,2,0,0,1,0,0,0,0,3,0,1,1,0,1,139.0
114a0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,103.0
114ac,5,2,2,0,0,0,0,1,0,0,5,0,0,0,0,1,138.0
117dc,5,2,2,0,0,0,1,0,0,0,2,2,0,0,1,1,104.0
117f0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,139.0
117f8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,139.0
117fc,5,0,2,0,0,0,1,0,0,0,3,1,0,0,1,1,132.0
11810,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
11818,3,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,131.0
11824,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,130.0
11834,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,1,102.0
118b4,6,2,3,0,0,0,1,0,0,0,3,2,0,0,1,1,103.0
118cc,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,138.0
118d8,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,102.0
118dc,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,137.0
11968,12,4,4,0,0,1,0,0,0,1,4,4,2,1,0,1,55.0
119b4,7,0,3,0,0,1,0,0,0,1,3,0,2,1,0,1,20.0
119d0,6,0,4,0,1,0,0,1,0,0,6,0,0,0,0,1,55.0
119d8,4,0,2,0,1,0,0,1,0,0,4,0,0,0,0,1,57.0
119e8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,51.0
119ec,6,4,1,0,0,0,0,1,0,0,6,0,0,0,0,1,132.0
11a04,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,132.0
11a0c,4,0,1,2,0,1,0,0,0,1,2,0,0,1,0,1,126.0
11a1c,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,200,69.275
11a28,4,0,3,0,0,1,0,0,0,0,3,0,0,1,0,200,21.8
11a38,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,103.0
11a6c,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,138.0
11a7c,4,0,1,2,0,1,0,0,0,2,1,0,0,1,0,177,89.98870056497175
11a8c,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,177,86.49717514124293
11a94,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,177,102.65536723163842
11aa0,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,177,31.853107344632768
11aac,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,177,71.23728813559322
11ab0,7,0,4,0,0,1,0,0,0,0,5,1,0,1,0,177,102.24858757062147
11ab8,5,0,2,0,0,1,0,0,0,0,3,1,0,1,0,705,118.23971631205674
11acc,7,0,5,1,0,1,0,0,0,3,3,0,0,1,0,177,83.99435028248588
11ae8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,177,70.64406779661017
11b40,21,0,2,0,0,1,0,0,0,0,11,9,0,1,0,902,102.64079822616408
11b94,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,177,20.468926553672315
11b98,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,4,140.5
11ba4,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,59.0
11bac,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,20.0
11bb0,7,0,2,2,0,1,0,0,0,1,3,2,0,1,0,1,57.0
11bbc,4,0,1,0,0,1,0,0,0,0,1,2,0,1,0,161,20.0
11bcc,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,55.0
11bd4,5,0,2,0,0,0,0,1,0,2,2,0,1,0,0,4,20.0
11c04,9,0,0,0,0,0,0,1,0,0,1,8,0,0,0,4,74.0
11c74,8,3,4,0,0,0,1,0,0,0,4,3,0,0,1,1,103.0
11c94,16,7,5,0,0,1,0,0,0,0,7,7,1,1,0,1,103.0
11cd4,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,140.0
11ce0,11,0,3,2,0,0,1,0,0,2,4,2,2,0,1,1,103.0
11d0c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,139.0
11d10,6,3,2,0,0,0,0,1,0,0,6,0,0,0,0,1,129.0
11d28,3,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,132.0
11d34,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,103.0
11d44,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,130.0
11d50,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,140.0
11d5c,9,0,3,3,0,1,0,0,0,4,4,0,0,1,0,1,103.0
11d64,7,0,2,3,0,1,0,0,0,4,2,0,0,1,0,6,38.5
11d80,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,103.0
11df0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,138.0
131e4,8,3,3,0,0,1,0,0,0,0,4,3,0,1,0,1,132.0
13204,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,139.0
1320c,5,0,0,1,0,1,0,0,0,0,4,0,0,1,0,1,138.0
13220,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
13230,6,0,2,0,0,1,0,0,0,1,2,2,0,1,0,1,103.0
13248,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,132.0
13284,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,103.0
13290,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,138.0
1329c,6,0,0,1,0,1,0,0,0,0,5,0,0,1,0,1,138.0
13358,14,10,1,0,0,1,0,0,0,0,3,10,0,1,0,1,135.0
13390,7,0,5,0,0,1,0,0,0,0,6,0,0,1,0,1,132.0
133ac,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,135.0
133c0,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,138.0
133cc,12,10,1,0,0,0,0,1,0,0,12,0,0,0,0,1,129.0
133fc,4,0,1,0,0,1,0,0,0,0,3,0,0,1,0,1,138.0
13410,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
13414,6,0,1,1,0,1,0,0,0,2,3,0,0,1,0,1,103.0
1342c,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,138.0
13430,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,139.0
1343c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,137.0
1346c,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,131.0
13480,11,5,3,1,0,1,0,0,0,0,5,5,0,1,0,4,127.75
134ac,6,0,1,1,0,1,0,0,0,1,2,1,1,1,0,2,124.0
1359c,8,5,2,0,0,0,0,1,0,0,8,0,0,0,0,4,130.0
135bc,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,124.0
135c4,8,0,2,1,0,1,0,0,0,1,5,1,0,1,0,2,131.0
135e8,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,124.0
135f0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,116.0
135f4,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,131.0
135fc,6,0,3,0,1,0,0,1,0,0,6,0,0,0,0,1,103.0
13614,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,139.0
13648,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,128.0
13650,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,61.5
136dc,5,2,2,0,0,1,0,0,0,0,2,2,0,1,0,1,153.0
136f0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,135.0
136f8,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,140.0
13728,5,2,2,0,0,0,1,0,0,0,4,0,0,0,1,1,131.0
13764,3,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,102.0
13770,31,8,9,0,0,0,1,0,0,0,10,19,1,0,1,1,131.0
137ec,27,0,8,0,0,0,1,0,0,0,9,12,5,0,1,1,103.0
13858,19,0,4,0,0,0,1,0,0,0,5,12,1,0,1,1,141.0
138a4,17,8,2,0,0,0,0,1,0,0,11,6,0,0,0,1,104.0
13a78,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,132.0
13a84,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,130.0
13a88,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,64.33333333333333
13a8c,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,76.66666666666667
13ab8,11,3,4,0,0,1,0,0,0,1,4,3,2,1,0,1,103.0
13ae4,6,0,4,0,1,0,0,1,0,1,5,0,0,0,0,1,132.0
13afc,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
13b00,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,103.0
13e2c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,139.0
13e30,7,3,3,0,0,0,1,0,0,0,3,3,0,0,1,1,138.0
13e4c,10,0,3,2,0,1,0,0,0,1,7,0,1,1,0,1,103.0
13f10,6,3,2,0,0,0,1,0,0,0,5,0,0,0,1,1,137.0
14030,3,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,138.0
14058,5,0,0,1,0,1,0,0,0,0,2,2,0,1,0,1,138.0
14154,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,103.0
1415c,19,12,4,1,0,1,0,0,0,0,6,12,0,1,0,1,138.0
141a8,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,130.0
14234,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,103.0
14240,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,138.0
14244,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,1,135.0
14254,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,140.0
142fc,5,0,4,0,0,1,0,0,0,0,4,0,0,1,0,1,131.0
1430c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
14314,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,90.0
1431c,6,0,2,0,0,1,0,0,0,0,5,0,0,1,0,1,138.0
14320,5,0,1,0,0,1,0,0,0,0,4,0,0,1,0,1,130.0
14334,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,102.0
14340,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,61.5
14364,3,0,2,0,0,1,0,0,0,1,1,0,0,1,0,2,92.5
14370,6,0,3,0,0,1,0,0,0,3,1,1,0,1,0,2,90.0
14388,15,12,2,0,0,0,0,1,0,0,15,0,0,0,0,1,137.0
143c4,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,137.0
143d0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,102.0
143f0,4,0,1,0,0,1,0,0,0,0,3,0,0,1,0,2,61.5
14400,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,2,87.5
14410,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,61.5
14414,3,0,2,0,0,0,1,0,0,1,1,0,0,0,1,1,131.0
14580,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,2,79.0
1458c,8,0,3,0,0,0,1,0,0,2,3,2,0,0,1,2,75.0
145e0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,138.0
146c4,21,10,8,0,0,1,0,0,0,0,10,10,0,1,0,1,137.0
14718,8,0,4,0,0,1,0,0,0,2,5,0,0,1,0,1,102.0
14730,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,124.0
14738,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,3,136.0
14748,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,120.33333333333333
1474c,4,0,2,1,0,1,0,0,0,1,2,0,0,1,0,3,74.33333333333333
1475c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,137.0
14764,13,10,2,0,0,0,0,1,0,0,13,0,0,0,0,1,137.0
14854,10,4,4,0,0,1,0,0,0,0,5,4,0,1,0,1,130.0
1487c,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,103.0
14884,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,141.0
14888,17,5,4,1,0,0,0,1,0,2,10,2,3,0,0,1,160.0
14924,9,4,2,1,0,1,0,0,0,0,4,4,0,1,0,1,139.0
14974,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,1,138.0
14984,4,1,2,0,0,0,1,0,0,0,3,0,0,0,1,1,131.0
14994,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,137.0
1499c,11,2,1,1,0,1,0,0,0,0,4,5,1,1,0,1,137.0
149c8,8,4,1,1,0,0,0,1,0,1,6,1,0,0,0,1,140.0
14a14,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,130.0
14a20,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,138.0
14a2c,6,0,0,2,0,0,1,0,0,0,5,0,0,0,1,1,139.0
14a44,16,11,4,0,0,1,0,0,0,0,4,11,0,1,0,1,138.0
14aec,4,0,0,2,0,1,0,0,0,0,2,0,1,1,0,1,135.0
14afc,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,103.0
14b00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,138.0
14b04,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
14b0c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
14b14,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,103.0
14b1c,11,0,5,0,0,1,0,0,0,1,8,0,1,1,0,1,139.0
14b80,5,0,1,0,0,1,0,0,0,1,3,0,0,1,0,1,130.0
14b94,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,1,140.0
14bb0,6,0,3,0,0,1,0,0,0,2,3,0,0,1,0,1,130.0
14bdc,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,103.0
14be8,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,196.0
14bf4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,103.0
14bf8,6,0,3,0,0,1,0,0,0,1,3,1,0,1,0,1,131.0
14c10,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,1,103.0
14c28,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,138.0
14c74,7,0,1,1,0,1,0,0,0,1,2,3,0,1,0,1,152.0
14ccc,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,102.0
14cd4,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,137.0
14ce0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,129.0
14cf4,13,11,1,0,0,0,0,1,0,0,13,0,0,0,0,1,137.0
14d34,4,0,1,0,0,1,0,0,0,0,2,0,1,1,0,1,138.0
14e8c,8,0,2,2,0,0,1,0,0,1,3,3,0,0,1,1,138.0
14eac,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,129.0
15024,3,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,138.0
15030,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,102.0
150b0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,103.0
150d4,7,0,4,0,0,0,1,0,0,2,4,0,0,0,1,1,103.0
150f0,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,103.0
150fc,4,0,3,0,0,0,1,0,0,2,1,0,0,0,1,1,138.0
1517c,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,138.0
15184,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,102.0
152c0,3,0,0,2,0,1,0,0,0,0,2,0,0,1,0,2,87.5
152fc,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,2,61.5
15308,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,134.0
1530c,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,103.0
15314,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,139.0
15324,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,139.0
1532c,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,137.0
15330,21,0,4,9,0,1,0,0,0,8,11,0,1,1,0,1,132.0
15368,7,0,1,4,0,1,0,0,0,4,2,0,0,1,0,5,42.4
15384,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,6,39.166666666666664
15390,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,130.0
15394,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,103.0
15398,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,90.0
1539c,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,88.0
153c4,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,61.5
153cc,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,137.0
153d0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,103.0
153d8,7,0,4,0,0,1,0,0,0,1,4,1,0,1,0,1,102.0
153f4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,137.0
153f8,3,0,0,2,0,1,0,0,0,1,1,0,0,1,0,1,138.0
15404,17,0,7,1,0,1,0,0,0,1,11,4,0,1,0,1,131.0
15448,4,0,1,2,0,1,0,0,0,1,2,0,0,1,0,1,103.0
15458,10,0,7,0,0,1,0,0,0,2,6,1,0,1,0,1,135.0
15464,7,0,4,0,0,1,0,0,0,2,3,1,0,1,0,1,132.0
15480,7,0,4,2,0,0,1,0,0,2,4,0,0,0,1,1,103.0
154ac,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,138.0
154b8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,131.5
154bc,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,122.5
15a38,9,3,3,0,0,0,1,0,0,0,3,4,1,0,1,2,88.0
15a5c,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,90.5
15a64,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,2,75.0
15ea8,14,5,5,1,0,1,0,0,0,0,8,5,0,1,0,1,135.0
15ee0,14,5,5,1,0,0,1,0,0,1,10,1,1,0,1,1,103.0
15f98,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,122.33333333333333
1644c,12,3,6,0,0,0,1,0,0,0,6,4,1,0,1,1,131.0
1647c,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,130.0
16484,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,139.0
164b8,5,0,4,0,0,0,1,0,0,0,4,0,0,0,1,1,55.0
164cc,9,3,3,0,0,0,1,0,0,0,3,4,1,0,1,3,47.666666666666664
164f0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,3,129.0
164f8,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,3,121.33333333333333
1652c,6,4,1,0,0,1,0,0,0,0,1,4,0,1,0,3,47.666666666666664
16544,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,3,128.66666666666666
16550,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,122.0
16558,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,102.33333333333333
16580,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,3,74.0
1658c,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,3,131.33333333333334
16598,3,0,1,0,1,0,0,1,0,0,3,0,0,0,0,3,122.33333333333333
165a4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,73.33333333333333
165a8,3,0,0,1,0,1,0,0,0,0,2,0,0,1,0,3,114.33333333333333
165b4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,101.33333333333333
165d0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,73.33333333333333
165e4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,47.333333333333336
165e8,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,64.33333333333333
165f0,7,4,2,0,0,0,0,1,0,0,7,0,0,0,0,3,47.333333333333336
1662c,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,135.0
16638,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,137.0
16648,11,3,5,0,0,0,1,0,0,0,5,4,1,0,1,1,131.0
