basic_block_address,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,times_executed,time
12d60,6,3,2,0,0,0,1,0,0,0,5,0,0,0,1,1,103.0
12e80,3,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,103.0
12ea8,5,0,0,1,0,1,0,0,0,0,2,2,0,1,0,1,131.0
12fa4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,139.0
12fac,19,12,4,1,0,1,0,0,0,0,6,12,0,1,0,1,140.0
12ff8,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,132.0
13084,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,135.0
13090,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,140.0
13094,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,1,131.0
130a4,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,103.0
1314c,5,0,4,0,0,1,0,0,0,0,4,0,0,1,0,1,138.0
1315c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,138.0
13164,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,103.0
1316c,6,0,2,0,0,1,0,0,0,0,5,0,0,1,0,1,109.0
13170,5,0,1,0,0,1,0,0,0,0,4,0,0,1,0,1,138.0
13184,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,139.0
13190,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,133.0
131b4,3,0,2,0,0,1,0,0,0,1,1,0,0,1,0,2,87.5
131c0,6,0,3,0,0,1,0,0,0,3,1,1,0,1,0,2,61.5
131d8,15,12,2,0,0,0,0,1,0,0,15,0,0,0,0,1,102.0
13214,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,125.0
13220,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,134.0
13240,4,0,1,0,0,1,0,0,0,0,3,0,0,1,0,2,87.0
13250,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,2,90.0
13260,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,75.5
13264,3,0,2,0,0,0,1,0,0,1,1,0,0,0,1,1,138.0
133d0,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,2,134.0
133dc,8,0,3,0,0,0,1,0,0,2,3,2,0,0,1,2,87.0
13430,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,103.0
13514,21,10,8,0,0,1,0,0,0,0,10,10,0,1,0,1,103.0
13568,8,0,4,0,0,1,0,0,0,2,5,0,0,1,0,1,130.0
13580,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,90.0
13588,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,3,131.0
13598,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,74.0
1359c,4,0,2,1,0,1,0,0,0,1,2,0,0,1,0,3,114.0
135ac,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,102.0
