basic_block_address,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,times_executed,time
143f4,11,5,3,1,0,1,0,0,0,0,5,5,0,1,0,4,120.5
14420,6,0,1,1,0,1,0,0,0,1,2,1,1,1,0,2,86.5
14510,8,5,2,0,0,0,0,1,0,0,8,0,0,0,0,4,121.75
14530,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,127.5
14538,8,0,2,1,0,1,0,0,0,1,5,1,0,1,0,2,123.5
1455c,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,127.5
14564,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,102.0
14568,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,139.0
14570,6,0,3,0,1,0,0,1,0,0,6,0,0,0,0,1,137.0
14588,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,132.0
145bc,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,91.5
145c4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,89.5
14650,5,2,2,0,0,1,0,0,0,0,2,2,0,1,0,1,135.0
14664,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,140.0
1466c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,132.0
1469c,5,2,2,0,0,0,1,0,0,0,4,0,0,0,1,1,102.0
146d8,3,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,138.0
