basic_block_address,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,times_executed,time
135dc,3,0,2,0,0,0,1,0,0,1,1,0,0,0,1,1,137.0
13748,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,2,90.0
13754,8,0,3,0,0,0,1,0,0,2,3,2,0,0,1,2,124.5
137a8,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,104.0
1388c,21,10,8,0,0,1,0,0,0,0,10,10,0,1,0,1,139.0
138e0,8,0,4,0,0,1,0,0,0,2,5,0,0,1,0,1,134.0
138f8,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,89.5
13900,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,3,73.66666666666667
13910,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,73.0
13914,4,0,2,1,0,1,0,0,0,1,2,0,0,1,0,3,47.333333333333336
13924,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,140.0
1392c,13,10,2,0,0,0,0,1,0,0,13,0,0,0,0,1,140.0
13a10,10,4,4,0,0,1,0,0,0,0,5,4,0,1,0,1,132.0
13a38,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,104.0
13a40,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,103.0
13a44,17,5,4,1,0,0,0,1,0,2,10,2,3,0,0,1,138.0
13ae0,9,4,2,1,0,1,0,0,0,0,4,4,0,1,0,1,132.0
13b30,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,1,104.0
13b40,4,1,2,0,0,0,1,0,0,0,3,0,0,0,1,1,138.0
13b50,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
13b58,11,2,1,1,0,1,0,0,0,0,4,5,1,1,0,1,140.0
13b84,8,4,1,1,0,0,0,1,0,1,6,1,0,0,0,1,103.0
13bd0,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,131.0
13bdc,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,103.0
13be8,6,0,0,2,0,0,1,0,0,0,5,0,0,0,1,1,131.0
13c00,16,11,4,0,0,1,0,0,0,0,4,11,0,1,0,1,138.0
13ca8,4,0,0,2,0,1,0,0,0,0,2,0,1,1,0,1,130.0
13cb8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,103.0
13cbc,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,138.0
13cc0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,199.0
13cc8,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,133.0
13cd0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,140.0
13cd8,11,0,5,0,0,1,0,0,0,1,8,0,1,1,0,1,132.0
13d3c,5,0,1,0,0,1,0,0,0,1,3,0,0,1,0,1,131.0
13d50,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,1,103.0
13d6c,6,0,3,0,0,1,0,0,0,2,3,0,0,1,0,1,131.0
13d98,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,103.0
13da4,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,131.0
13db0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,103.0
13db4,6,0,3,0,0,1,0,0,0,1,3,1,0,1,0,1,132.0
13dcc,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,1,135.0
