basic_block_address,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,times_executed,time
102d8,3,0,0,0,0,0,1,0,0,0,0,2,0,0,1,8874,45.69123281496507
102e4,26,0,14,0,0,1,0,0,0,4,19,1,1,1,0,53244,109.06654270903763
1034c,14,0,6,0,0,0,1,0,0,3,9,0,1,0,1,8874,47.225152129817445
10384,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,8874,80.36116745548794
10394,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,8874,26.655172413793103
103a0,36,0,15,0,0,1,0,0,0,7,23,3,2,1,0,8874,113.58800991661032
103d4,23,0,9,0,0,1,0,0,0,4,15,2,1,1,0,44370,112.07500563443769
1041c,5,0,2,0,0,1,0,0,0,0,4,0,0,1,0,8874,100.51701600180301
10430,14,0,5,0,0,1,0,0,0,1,10,2,0,1,0,8874,128.91029975208474
10454,5,0,2,0,0,1,0,0,0,0,4,0,0,1,0,1479,76.79783637592968
10468,5,0,2,0,0,0,1,0,0,0,4,0,0,0,1,1479,20.112237998647736
1047c,11,0,5,0,0,1,0,0,0,0,8,2,0,1,0,1479,112.47802569303583
10494,5,0,2,0,0,1,0,0,0,0,4,0,0,1,0,2,90.0
104a8,7,2,3,0,0,0,0,1,0,0,7,0,0,0,0,2,207.5
104c4,10,1,5,0,0,0,1,0,0,0,5,4,0,0,1,1479,44.20892494929006
104ec,4,0,1,0,0,0,1,0,0,0,2,1,0,0,1,7395,96.88032454361054
104fc,16,0,6,0,0,1,0,0,0,3,10,1,1,1,0,22185,107.65021410863196
1053c,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,14790,120.52670723461799
10544,36,0,15,0,0,1,0,0,0,8,23,2,2,1,0,29580,75.97853279242732
105c0,5,0,2,0,0,1,0,0,0,0,4,0,0,1,0,14790,74.07762001352265
105d4,29,0,13,0,0,1,0,0,0,6,18,2,2,1,0,22185,106.25264818571107
10634,5,0,2,0,0,1,0,0,0,0,4,0,0,1,0,7395,78.52170385395537
10648,4,0,1,0,0,0,1,0,0,0,2,1,0,0,1,7395,20.270588235294117
10658,17,0,7,0,0,0,1,0,0,3,10,2,1,0,1,22185,116.35880099166103
1069c,38,0,17,0,0,1,0,0,0,8,25,2,2,1,0,51765,79.46954505940307
10720,5,0,2,0,0,1,0,0,0,0,4,0,0,1,0,22185,112.91165201712869
10734,23,0,10,0,0,1,0,0,0,3,16,2,1,1,0,22185,107.93757043047104
1077c,5,0,2,0,0,1,0,0,0,0,4,0,0,1,0,7395,48.37579445571332
10790,8,0,3,0,0,1,0,0,0,0,6,1,0,1,0,7395,42.80946585530764
1079c,5,0,2,0,0,1,0,0,0,0,4,0,0,1,0,1479,89.500338066261
107b0,6,0,2,0,0,0,1,0,0,0,3,2,0,0,1,1479,70.47532116294794
107c8,8,0,2,0,0,0,1,0,0,1,4,2,0,0,1,7395,80.81027721433401
107e8,29,0,12,0,0,1,0,0,0,6,19,2,1,1,0,22185,74.20383141762453
10848,5,0,2,0,0,1,0,0,0,0,4,0,0,1,0,7395,26.166869506423257
1085c,14,0,5,0,0,1,0,0,0,1,10,2,0,1,0,7395,74.15442866801894
10880,5,0,2,0,0,1,0,0,0,0,4,0,0,1,0,1479,44.46788370520622
10894,22,0,10,0,0,0,1,0,0,5,13,2,1,0,1,1479,95.47937795807978
108ec,10,0,3,0,0,0,1,0,0,1,6,2,0,0,1,7395,80.30344827586207
10914,29,0,12,0,0,1,0,0,0,6,19,2,1,1,0,22185,74.68961009691233
10974,5,0,2,0,0,1,0,0,0,0,4,0,0,1,0,7395,79.36416497633536
10988,20,0,9,0,0,1,0,0,0,4,12,2,1,1,0,7395,120.0370520622042
109cc,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,1479,51.016903313049355
109d8,5,1,3,0,0,0,0,1,0,0,5,0,0,0,0,1479,106.20960108181204
10d08,5,2,2,0,0,0,1,0,0,0,2,2,0,0,1,1,104.0
10d1c,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,139.0
10d24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,103.0
10d28,5,0,2,0,0,0,1,0,0,0,3,1,0,0,1,1,139.0
10d3c,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,139.0
10d44,3,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,140.0
10d50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,138.0
10d60,6,2,3,0,0,0,0,1,0,0,6,0,0,0,0,1,102.0
10d78,19,4,3,4,0,1,0,0,0,3,11,4,0,1,0,8874,130.7866801893171
10dc4,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,8874,120.23281496506648
10e1c,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,8874,76.16362407031778
10e78,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8874,108.8729997746225
10eec,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,8874,81.17320261437908
10f40,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,8874,102.59161595672752
10f48,4,0,2,0,0,0,1,0,0,1,2,0,0,0,1,8874,21.368942979490647
11148,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,8874,99.79738562091504
1116c,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,8874,47.04293441514537
11188,13,4,1,3,0,0,0,1,0,2,11,0,0,0,0,8874,25.964390353842685
111e0,8,0,2,2,0,1,0,0,0,1,6,0,0,1,0,8874,46.64424160468785
11200,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,8874,48.85958981293667
11214,6,0,3,1,0,1,0,0,0,1,4,0,0,1,0,8874,21.447712418300654
11234,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8874,25.1123506874014
11240,4,0,2,0,0,0,1,0,0,2,1,0,0,0,1,8874,81.41784989858012
11254,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8874,48.02062204192022
11258,5,3,1,0,0,1,0,0,0,0,1,3,0,1,0,8874,93.49008338967771
1126c,6,0,2,1,0,0,1,0,0,2,3,0,0,0,1,8874,128.36398467432952
11284,4,0,3,0,0,1,0,0,0,1,2,0,0,1,0,8874,22.558034708136127
11294,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8874,78.94027496055894
11298,13,3,2,2,0,0,0,1,0,4,9,0,0,0,0,8874,83.34820824881677
1135c,4,0,1,1,0,1,0,0,0,1,2,0,0,1,0,8874,115.6983322064458
11360,3,0,0,1,0,1,0,0,0,1,1,0,0,1,0,53244,21.01102471639997
1136c,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,62118,76.16706912650118
11374,9,0,5,0,0,0,0,1,0,4,4,0,1,0,0,8874,130.74915483434754
11400,6,2,3,0,0,0,1,0,0,0,3,2,0,0,1,1,137.0
11418,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,102.0
11424,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,139.0
11428,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,137.0
114b4,12,4,4,0,0,1,0,0,0,1,4,4,2,1,0,1,55.0
11500,7,0,3,0,0,1,0,0,0,1,3,0,2,1,0,1,20.0
1151c,6,0,4,0,1,0,0,1,0,0,6,0,0,0,0,1,55.0
11524,4,0,2,0,1,0,0,1,0,0,4,0,0,0,0,1,57.0
11534,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,38.5
11538,6,4,1,0,0,0,0,1,0,0,6,0,0,0,0,1,114.0
11550,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
11558,4,0,1,2,0,1,0,0,0,1,2,0,0,1,0,1,103.0
11568,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,20,25.6
11574,4,0,3,0,0,1,0,0,0,0,3,0,0,1,0,20,24.15
11584,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
115b8,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,109.0
115c8,4,0,1,2,0,1,0,0,0,2,1,0,0,1,0,1,130.0
115d8,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,103.0
115e0,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,138.0
115ec,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,139.0
115f8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,132.0
115fc,7,0,4,0,0,1,0,0,0,0,5,1,0,1,0,1,103.0
11604,5,0,2,0,0,1,0,0,0,0,3,1,0,1,0,1,131.0
11618,7,0,5,1,0,1,0,0,0,3,3,0,0,1,0,1,138.0
11634,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,132.0
1168c,21,0,2,0,0,1,0,0,0,0,11,9,0,1,0,2,120.5
116e0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,131.0
116e4,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,4,138.5
116f0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,59.0
116f8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,20.0
116fc,7,0,2,2,0,1,0,0,0,1,3,2,0,1,0,1,57.0
11708,4,0,1,0,0,1,0,0,0,0,1,2,0,1,0,230,20.0
11718,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,55.0
11720,5,0,2,0,0,0,0,1,0,2,2,0,1,0,0,4,20.0
11750,9,0,0,0,0,0,0,1,0,0,1,8,0,0,0,4,79.0
117c0,8,3,4,0,0,0,1,0,0,0,4,3,0,0,1,1,139.0
117e0,16,7,5,0,0,1,0,0,0,0,7,7,1,1,0,1,138.0
11820,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,138.0
1182c,11,0,3,2,0,0,1,0,0,2,4,2,2,0,1,1,140.0
11858,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,137.0
1185c,6,3,2,0,0,0,0,1,0,0,6,0,0,0,0,1,134.0
11874,3,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,131.0
11880,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,138.0
11890,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,136.0
1189c,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,138.0
118a8,9,0,3,3,0,1,0,0,0,4,4,0,0,1,0,1,103.0
118b0,7,0,2,3,0,1,0,0,0,4,2,0,0,1,0,6,42.166666666666664
118cc,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,103.0
1193c,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,138.0
12d30,8,3,3,0,0,1,0,0,0,0,4,3,0,1,0,1,132.0
12d50,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,104.0
12d58,5,0,0,1,0,1,0,0,0,0,4,0,0,1,0,1,138.0
12d6c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,130.0
12d7c,6,0,2,0,0,1,0,0,0,1,2,2,0,1,0,1,103.0
12d94,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,131.0
12dd0,3,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,103.0
12ddc,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,132.0
12de8,6,0,0,1,0,1,0,0,0,0,5,0,0,1,0,1,130.0
12ea4,14,10,1,0,0,1,0,0,0,0,3,10,0,1,0,1,102.0
12edc,7,0,5,0,0,1,0,0,0,0,6,0,0,1,0,1,130.0
12ef8,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,102.0
12f0c,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,102.0
12f18,12,10,1,0,0,0,0,1,0,0,12,0,0,0,0,1,134.0
12f48,4,0,1,0,0,1,0,0,0,0,3,0,0,1,0,1,137.0
12f5c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
12f60,6,0,1,1,0,1,0,0,0,2,3,0,0,1,0,1,138.0
12f78,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,132.0
12f7c,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,138.0
12f88,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
12fb8,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,129.0
12fcc,11,5,3,1,0,1,0,0,0,0,5,5,0,1,0,4,127.5
12ff8,6,0,1,1,0,1,0,0,0,1,2,1,1,1,0,2,124.0
130e8,8,5,2,0,0,0,0,1,0,0,8,0,0,0,0,4,122.25
13108,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,123.5
13110,8,0,2,1,0,1,0,0,0,1,5,1,0,1,0,2,188.0
13134,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,124.0
1313c,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,102.0
13140,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,130.0
13148,6,0,3,0,1,0,0,1,0,0,6,0,0,0,0,1,138.0
13160,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,137.0
13194,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,103.0
1319c,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,90.0
13228,5,2,2,0,0,1,0,0,0,0,2,2,0,1,0,1,130.0
1323c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,102.0
13244,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,137.0
13274,5,2,2,0,0,0,1,0,0,0,4,0,0,0,1,1,138.0
132b0,3,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,137.0
132bc,31,8,9,0,0,0,1,0,0,0,10,19,1,0,1,1,131.0
13338,27,0,8,0,0,0,1,0,0,0,9,12,5,0,1,1,138.0
133a4,19,0,4,0,0,0,1,0,0,0,5,12,1,0,1,1,138.0
133f0,17,8,2,0,0,0,0,1,0,0,11,6,0,0,0,1,138.0
135c4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
135d0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,135.0
135d4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,47.333333333333336
135d8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,47.333333333333336
13604,11,3,4,0,0,1,0,0,0,1,4,3,2,1,0,1,103.0
13630,6,0,4,0,1,0,0,1,0,1,5,0,0,0,0,1,131.0
13648,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,130.0
1364c,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,138.0
13970,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,102.0
13974,7,3,3,0,0,0,1,0,0,0,3,3,0,0,1,1,130.0
13990,10,0,3,2,0,1,0,0,0,1,7,0,1,1,0,1,102.0
13a54,6,3,2,0,0,0,1,0,0,0,5,0,0,0,1,1,179.0
13b74,3,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,137.0
13b9c,5,0,0,1,0,1,0,0,0,0,2,2,0,1,0,1,102.0
13c98,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,140.0
13ca0,19,12,4,1,0,1,0,0,0,0,6,12,0,1,0,1,163.0
13cec,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,136.0
13d78,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,139.0
13d84,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.0
13d88,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,1,103.0
13d98,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,138.0
13e40,5,0,4,0,0,1,0,0,0,0,4,0,0,1,0,1,139.0
13e50,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,130.0
13e58,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,130.5
13e60,6,0,2,0,0,1,0,0,0,0,5,0,0,1,0,1,102.0
13e64,5,0,1,0,0,1,0,0,0,0,4,0,0,1,0,1,138.0
13e78,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,139.0
13e84,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,132.5
13ea8,3,0,2,0,0,1,0,0,0,1,1,0,0,1,0,2,61.5
13eb4,6,0,3,0,0,1,0,0,0,3,1,1,0,1,0,2,125.0
13ecc,15,12,2,0,0,0,0,1,0,0,15,0,0,0,0,1,137.0
13f08,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,131.0
13f14,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,137.0
13f34,4,0,1,0,0,1,0,0,0,0,3,0,0,1,0,2,132.0
13f44,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,2,87.5
13f54,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,102.0
13f58,3,0,2,0,0,0,1,0,0,1,1,0,0,0,1,1,130.0
140c4,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,2,87.0
140d0,8,0,3,0,0,0,1,0,0,2,3,2,0,0,1,2,128.5
14124,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,137.0
14208,21,10,8,0,0,1,0,0,0,0,10,10,0,1,0,1,137.0
1425c,8,0,4,0,0,1,0,0,0,2,5,0,0,1,0,1,102.0
14274,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,124.5
1427c,4,0,2,0,0,1,0,0,0,0,3,0,0,1,0,3,122.0
1428c,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,77.33333333333333
14290,4,0,2,1,0,1,0,0,0,1,2,0,0,1,0,3,74.33333333333333
142a0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,137.0
142a8,13,10,2,0,0,0,0,1,0,0,13,0,0,0,0,1,137.0
14398,10,4,4,0,0,1,0,0,0,0,5,4,0,1,0,1,135.0
143c0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,140.0
143c8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,138.0
143cc,17,5,4,1,0,0,0,1,0,2,10,2,3,0,0,1,131.0
14468,9,4,2,1,0,1,0,0,0,0,4,4,0,1,0,1,103.0
144b8,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,1,138.0
144c8,4,1,2,0,0,0,1,0,0,0,3,0,0,0,1,1,131.0
144d8,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,130.0
144e0,11,2,1,1,0,1,0,0,0,0,4,5,1,1,0,1,137.0
1450c,8,4,1,1,0,0,0,1,0,1,6,1,0,0,0,1,137.0
14558,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,138.0
14564,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,137.0
14570,6,0,0,2,0,0,1,0,0,0,5,0,0,0,1,1,102.0
14588,16,11,4,0,0,1,0,0,0,0,4,11,0,1,0,1,131.0
14630,4,0,0,2,0,1,0,0,0,0,2,0,1,1,0,1,103.0
14640,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,116.0
14644,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,133.0
14648,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,139.0
14650,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
14658,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,104.0
14660,11,0,5,0,0,1,0,0,0,1,8,0,1,1,0,1,104.0
146c4,5,0,1,0,0,1,0,0,0,1,3,0,0,1,0,1,136.0
146d8,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,1,139.0
146f4,6,0,3,0,0,1,0,0,0,2,3,0,0,1,0,1,136.0
14720,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,139.0
1472c,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,103.0
14738,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,140.0
1473c,6,0,3,0,0,1,0,0,0,1,3,1,0,1,0,1,130.0
14754,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,1,103.0
1476c,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,138.0
147b8,7,0,1,1,0,1,0,0,0,1,2,3,0,1,0,1,134.0
14810,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,139.0
14818,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,130.0
14824,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,134.0
14838,13,11,1,0,0,0,0,1,0,0,13,0,0,0,0,1,130.0
14878,4,0,1,0,0,1,0,0,0,0,2,0,1,1,0,1,139.0
149d0,8,0,2,2,0,0,1,0,0,1,3,3,0,0,1,1,102.0
149f0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,134.0
14b68,3,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,102.0
14b74,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,137.0
14bf4,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,141.0
14c18,7,0,4,0,0,0,1,0,0,2,4,0,0,0,1,1,103.0
14c34,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,103.0
14c40,4,0,3,0,0,0,1,0,0,2,1,0,0,0,1,1,131.0
14cc0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,138.0
14cc8,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,139.0
14e04,3,0,0,2,0,1,0,0,0,0,2,0,0,1,0,2,87.0
14e40,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,2,61.5
14e4c,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,103.0
14e50,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,102.0
14e58,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,137.0
14e68,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,137.0
14e70,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,130.0
14e74,21,0,4,9,0,1,0,0,0,8,11,0,1,1,0,1,130.0
14eac,7,0,1,4,0,1,0,0,0,4,2,0,0,1,0,5,107.6
14ec8,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,6,33.666666666666664
14ed4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,134.0
14ed8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,102.0
14edc,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,86.5
14ee0,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,92.0
14f08,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,61.0
14f10,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,130.0
14f14,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
14f1c,7,0,4,0,0,1,0,0,0,1,4,1,0,1,0,1,139.0
14f38,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,137.0
14f3c,3,0,0,2,0,1,0,0,0,1,1,0,0,1,0,1,131.0
14f48,17,0,7,1,0,1,0,0,0,1,11,4,0,1,0,1,129.0
14f8c,4,0,1,2,0,1,0,0,0,1,2,0,0,1,0,1,140.0
14f9c,10,0,7,0,0,1,0,0,0,2,6,1,0,1,0,1,103.0
14fa8,7,0,4,0,0,1,0,0,0,2,3,1,0,1,0,1,131.0
14fc4,7,0,4,2,0,0,1,0,0,2,4,0,0,0,1,1,138.0
14ff0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,132.0
14ffc,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,132.0
15000,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,128.0
1557c,9,3,3,0,0,0,1,0,0,0,3,4,1,0,1,2,75.5
155a0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,79.0
155a8,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,2,87.5
159ec,14,5,5,1,0,1,0,0,0,0,8,5,0,1,0,1,103.0
15a24,14,5,5,1,0,0,1,0,0,1,10,1,1,0,1,1,103.0
15adc,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,122.33333333333333
15f90,12,3,6,0,0,0,1,0,0,0,6,4,1,0,1,1,131.0
15fc0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
15fc8,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,1,137.0
15ffc,5,0,4,0,0,0,1,0,0,0,4,0,0,0,1,1,55.0
16010,9,3,3,0,0,0,1,0,0,0,3,4,1,0,1,3,102.66666666666667
16034,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,3,74.0
1603c,5,3,1,0,0,0,0,1,0,0,5,0,0,0,0,3,71.33333333333333
16070,6,4,1,0,0,1,0,0,0,0,1,4,0,1,0,3,47.333333333333336
16088,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,3,73.66666666666667
16094,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,120.66666666666667
1609c,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,102.33333333333333
160c4,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,3,73.66666666666667
160d0,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,3,129.33333333333334
160dc,3,0,1,0,1,0,0,1,0,0,3,0,0,0,0,3,122.0
160e8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,77.33333333333333
160ec,3,0,0,1,0,1,0,0,0,0,2,0,0,1,0,3,123.33333333333333
